일자,공매도 수량(전체),공매도 수량(잔고수량)
2017-02-03,4622,68359
2017-02-02,13006,75758
2017-02-01,10300,79217
2017-01-31,97453,76576
2017-01-26,28481,50794
2017-01-25,8563,43090
2017-01-24,8824,38125
2017-01-23,7163,34666
2017-01-20,6396,34666
2017-01-19,14801,34225
2017-01-18,11265,32200
2017-01-17,6504,37992
2017-01-16,9874,55908
2017-01-13,19583,64381
2017-01-12,15720,71687
2017-01-11,21467,73642
2017-01-10,15180,67520
2017-01-09,13749,59963
2017-01-06,11733,58834
2017-01-05,19522,58778
2017-01-04,33538,57645
2017-01-03,16472,56239
2017-01-02,8169,52718
2016-12-29,12621,49373
2016-12-28,7054,38181
2016-12-27,4667,28870
2016-12-26,9673,32914
2016-12-23,12025,31255
2016-12-22,13133,27583
2016-12-21,4708,29365
2016-12-20,754,25752
2016-12-19,2063,30523
2016-12-16,3289,30423
2016-12-15,6875,28555
2016-12-14,6616,28783
2016-12-13,7965,28057
2016-12-12,3884,31461
2016-12-09,4082,35635
2016-12-08,8000,36471
2016-12-07,14697,44813
2016-12-06,11639,50862
2016-12-05,6185,46242
2016-12-02,17065,47430
2016-12-01,15057,54023
2016-11-30,3835,60030
2016-11-29,10752,60447
2016-11-28,9676,81967
2016-11-25,12675,71790
2016-11-24,11207,66522
2016-11-23,19019,66674
2016-11-22,12734,44574
2016-11-21,2625,44574
2016-11-18,7423,44566
2016-11-17,2179,44652
