일자,공매도 수량(전체),공매도 수량(잔고수량)
2016-10-27,17585,153520
2016-10-26,11569,147115
2016-10-25,12957,151341
2016-10-24,23648,148637
2016-10-21,29603,144425
2016-10-20,43829,143245
2016-10-19,30345,122903
2016-10-18,23465,115974
2016-10-17,26316,123826
2016-10-14,4482,111233
2016-10-13,16604,108755
2016-10-12,14000,112443
2016-10-11,10327,116091
2016-10-10,17329,125625
2016-10-07,15600,144303
2016-10-06,30861,142253
2016-10-05,30169,132673
2016-10-04,23478,128804
2016-09-30,15513,125591
2016-09-29,18646,130104
2016-09-28,20713,129245
2016-09-27,20064,128223
2016-09-26,8382,143667
2016-09-23,7290,147007
2016-09-22,20350,143844
2016-09-21,20512,148119
2016-09-20,14715,163581
2016-09-19,28397,169422
2016-09-13,64112,193394
2016-09-12,14689,191569
2016-09-09,8147,185451
2016-09-08,26792,194605
2016-09-07,34696,194445
2016-09-06,39090,174275
2016-09-05,6295,186816
2016-09-02,36618,180169
2016-09-01,21094,182655
2016-08-31,12559,175071
2016-08-30,5328,168862
2016-08-29,19941,183455
2016-08-26,3152,176207
2016-08-25,17977,180878
2016-08-24,21730,178635
2016-08-23,36051,177191
2016-08-22,41743,168122
2016-08-19,8207,171770
2016-08-18,4841,171624
2016-08-17,2390,171407
2016-08-16,3866,176189
2016-08-12,4096,176205
2016-08-11,3267,176203
2016-08-10,11359,176201
2016-08-09,1547,189350
2016-08-08,3479,191062
2016-08-05,7744,191236
2016-08-04,6338,186161
2016-08-03,7388,206037
2016-08-02,15050,209933
2016-08-01,3121,209709
2016-07-29,11180,222331
2016-07-28,2573,213648
2016-07-27,1758,221196
2016-07-26,9894,221324
2016-07-25,6781,221277
2016-07-22,43638,216809
2016-07-21,35260,214815
2016-07-20,15232,210141
2016-07-19,5680,199991
2016-07-18,2189,201113
2016-07-15,36361,202706
2016-07-14,5219,198186
2016-07-13,4896,199371
2016-07-12,4711,199570
2016-07-11,12825,195748
2016-07-08,6225,185210
2016-07-07,3380,185216
2016-07-06,30263,185131
2016-07-05,3094,185448
2016-07-04,8039,189697
2016-07-01,9146,194513
2016-06-30,24885,186804
