일자,공매도 수량(전체),공매도 수량(잔고수량)
2017-02-03,74893,963234
2017-02-02,157115,988304
2017-02-01,81393,963071
2017-01-31,124143,930116
2017-01-26,172621,928593
2017-01-25,270693,904847
2017-01-24,107461,836762
2017-01-23,85530,780401
2017-01-20,43292,724230
2017-01-19,33466,722390
2017-01-18,40487,722390
2017-01-17,202028,728807
2017-01-16,110580,846850
2017-01-13,100235,892482
2017-01-12,93726,944531
2017-01-11,175424,973858
2017-01-10,225677,983900
2017-01-09,87596,943968
2017-01-06,143527,939694
2017-01-05,95575,931850
2017-01-04,194258,899310
2017-01-03,91051,898442
2017-01-02,56798,873834
2016-12-29,107836,851672
2016-12-28,92713,788193
2016-12-27,452,744314
2016-12-26,1520,744314
2016-12-23,37648,733664
2016-12-22,35021,701684
2016-12-21,11190,742916
2016-12-20,13758,720976
2016-12-19,33722,749371
2016-12-16,74770,749478
2016-12-15,51483,738472
2016-12-14,16913,737482
2016-12-13,36616,734542
2016-12-12,31011,756448
2016-12-09,44551,783580
2016-12-08,175459,789779
2016-12-07,108821,827131
2016-12-06,119503,835883
2016-12-05,23161,835170
2016-12-02,42801,840678
2016-12-01,19369,879547
2016-11-30,27287,914913
2016-11-29,43480,917327
2016-11-28,18348,1012613
2016-11-25,68307,984180
2016-11-24,52219,933242
2016-11-23,87194,955889
2016-11-22,24190,834983
2016-11-21,52683,834983
2016-11-18,3705,835012
2016-11-17,2827,834878
2016-11-16,3263,834823
2016-11-15,3706,834823
2016-11-14,1416,834762
2016-11-11,12439,834607
2016-11-10,45646,834594
2016-11-09,38310,834867
2016-11-08,22626,834873
2016-11-07,9575,835067
2016-11-04,4242,835016
2016-11-03,39653,806462
2016-11-02,63048,868762
2016-11-01,54221,911645
2016-10-31,37982,5553595
2016-10-28,8760,6088795
2016-10-27,21255,6369280
2016-10-26,34929,6496533
2016-10-25,241477,6540339
2016-10-24,182176,6569450
2016-10-21,223380,6506693
2016-10-20,73285,6455430
2016-10-19,216705,6624749
2016-10-18,111237,6652072
2016-10-17,141730,6546892
2016-10-14,832080,6803342
2016-10-13,182234,6080776
2016-10-12,170802,5933578
2016-10-11,423095,5845087
2016-10-10,455782,5546974
2016-10-07,148439,5280082
2016-10-06,457965,5211303
2016-10-05,242907,4759455
2016-10-04,372884,4536401
2016-09-30,138002,4219718
2016-09-29,263591,4166334
2016-09-28,193989,3990186
2016-09-27,202147,3832168
2016-09-26,127287,3691043
2016-09-23,246105,3573274
2016-09-22,205796,3340941
2016-09-21,235656,3201343
2016-09-20,151745,3064354
2016-09-19,117164,2987807
2016-09-13,66323,2966127
2016-09-12,152624,3024447
2016-09-09,173538,2911512
2016-09-08,54615,2838091
2016-09-07,117245,2795995
2016-09-06,103400,2709201
2016-09-05,84167,2651401
2016-09-02,55697,2625018
2016-09-01,272190,2659508
2016-08-31,160791,2451811
2016-08-30,168332,2451742
2016-08-29,445853,2327875
2016-08-26,28627,2045712
2016-08-25,207290,2084657
2016-08-24,22029,1938204
2016-08-23,114472,2050789
2016-08-22,106049,1962704
2016-08-19,119992,1920241
2016-08-18,78429,1808824
2016-08-17,127888,1775089
2016-08-16,149924,1665263
2016-08-12,171458,1602740
2016-08-11,168826,1473525
2016-08-10,239169,1398381
2016-08-09,229889,1257335
2016-08-08,215564,1188007
2016-08-05,102917,1171646
2016-08-04,122441,1111190
2016-08-03,371928,1003346
2016-08-02,13214,714390
2016-08-01,13939,714390
2016-07-29,20177,655801
2016-07-28,25956,697496
2016-07-27,53498,864399
2016-07-26,64485,864387
2016-07-25,118757,744306
2016-07-22,65968,752921
2016-07-21,23567,758201
2016-07-20,48210,764801
2016-07-19,74357,755561
2016-07-18,40476,720115
2016-07-15,22474,720076
2016-07-14,10701,715694
2016-07-13,32454,715694
2016-07-12,8222,715003
2016-07-11,57342,715028
2016-07-08,15942,797783
2016-07-07,7624,795149
2016-07-06,35004,793829
2016-07-05,7096,816872
2016-07-04,17494,816872
2016-07-01,9360,811592
2016-06-30,59732,786925
