date,open,high,low,close,volume
2016-11-11,240000,243000,235500,236500,297575
2016-11-14,236500,237000,233000,235500,240941
2016-11-15,234500,241500,233000,240500,233269
2016-11-16,243000,243000,238000,238000,152133
2016-11-17,238000,240000,236000,239500,95003
2016-11-18,239000,239500,233500,233500,181603
2016-11-21,232000,234500,230500,230500,186522
2016-11-22,232500,234000,230500,232500,180910
2016-11-23,232500,236500,232000,234500,172925
2016-11-24,231000,232000,218000,219500,808712
2016-11-25,218500,223000,215500,222500,249375
2016-11-28,223000,226500,222000,224500,280516
2016-11-29,224500,226500,224500,226000,148283
2016-11-30,227000,229500,224500,226500,209854
2016-12-01,230000,231000,227000,229500,182583
2016-12-02,230500,233500,229500,231500,184880
2016-12-05,231500,234500,228500,233000,146501
2016-12-06,235000,243000,233000,242000,356666
2016-12-07,242500,245000,242000,244000,217310
2016-12-08,246000,252000,245500,252000,454072
2016-12-09,250500,253500,248500,251500,212022
2016-12-12,255500,256500,247500,249500,225358
2016-12-13,250500,254500,249000,254500,184556
2016-12-14,253000,255000,247000,247000,198067
2016-12-15,246000,255000,246000,253000,254924
2016-12-16,253000,256500,251000,251000,163019
2016-12-19,252000,260000,252000,259500,352588
2016-12-20,261500,263000,258000,258500,207602
2016-12-21,260500,264000,259000,263500,217128
2016-12-22,265000,265000,262000,264000,171290
2016-12-23,266500,266500,263500,266500,216506
2016-12-26,266500,267000,261000,263000,145603
2016-12-27,264500,266500,261500,266500,299387
2016-12-28,263000,265000,260000,261000,166227
